Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
100 FR,58.05,58.05,15,499,"""AA""",2010 GA 4TH ANNUAL LUQMAN R. EL-AMIN I,GA,LINS,11/12/2010
100 FR,58.14,58.14,13,571,"""AA""",2009 GA Northern Div Champ,GA,TWS,3/27/2009
100 FR,58.24,58.24,17,472,"""A""",2012 GA 6TH Annual Luqman R El-Amin,GA,LINS,11/9/2012
100 FR,58.30,58.30,18,469,"""A""",2013 GA SwimAtlanta Veterans Weekend I,GA,SA,11/16/2013
100 FR,58.32,58.32,15,487,"""A""",2011 MS Laurel Winter Invite,GA,LINS,1/14/2011
100 FR,58.33,58.33,14,526,"""AA""",2010 GA Northern Divisional Champ,GA,UN,3/26/2010
100 FR,58.72,58.72,16,465,"""A""",2011 GA 5TH ANNUAL LUQMAN R EL-AMIN IN,GA,LINS,11/11/2011
100 FR,59.01,59.01,14,498,"""AA""",2010 SE NIKE SC Invitational,GA,TWS,1/16/2010
100 FR,59.14,59.14,14,492,"""AA""",2010 GA Northern Divisional Champ,GA,UN,3/26/2010
100 FR,59.37,59.37,18,425,"""A""",2013 GA SCAT Fall Invitational,GA,UN,10/5/2013
100 FR,59.53,59.53,16,432,"""A""",2011 GA Marlins Invite,GA,LINS,12/2/2011
100 FR,59.95,59.95,14,459,"""A""",2009 GA RAYS IMX,GA,TWS,11/6/2009
100 FR,1:00.49,1:00.49,13,473,"""A""",2009 GA 65th Annual Short Course Coach,GA,TWS,1/16/2009
100 FR,1:00.57,1:00.57,13,470,"""A""",2008 GA TWS Invite,GA,TWS,12/5/2008
100 FR,1:00.91,1:00.91,13,456,"""A""",2008 GA TWS Invite,GA,TWS,12/5/2008
100 FR,1:01.03,1:01.03,15,379,"""BB""",2010 GA Marlins Invite,GA,LINS,12/10/2010
100 FR,1:02.57,1:02.57,13,392,"""BB""",2008 GA IMX Invitational,GA,TWS,11/7/2008
100 FR,1:03.09,1:03.09,15,304,"""BB""",2010 GA Hurricane Fall Classic,GA,LINS,10/29/2010
100 FR,1:03.43r,1:03.43,12,448,"""BB""",2008 GA 14 & Under Short Cours,GA,TWS,3/2/2008
100 FR,1:03.86,1:03.86,14,312,"""BB""",2009 GA AP Big Brother/Big Sister,GA,TWS,10/4/2009
100 FR,1:05.71,1:05.71,13,282,"""BB""",2008 GA AP TWS Big Brother - Big Sister,GA,TWS,10/5/2008
100 FR,1:07.73,1:07.73,12,308,"""BB""",2008 SE Pilot January Classic,GA,TWS,1/18/2008
100 FR,1:09.83,1:09.83,12,247,"""B""",2007 GA IMX Invitational,GA,TWS,11/9/2007
100 FR,1:09.89,1:09.89,12,246,"""B""",2007 GA TWS vs. SwimAtlanta,GA,TWS,10/21/2007
100 FR,1:11.85,1:11.85,11,269,"""B""",2007 GA Northern Div Champs,GA,TWS,3/23/2007
100 FR,1:12.61,1:12.61,11,248,"""B""",2007 GA RAYS Invitational,GA,TWS,2/2/2007
100 FR,1:15.17,1:15.17,11,184,"""Slower than B""",2006 GA TWS Invite,GA,TWS,12/1/2006
100 FR,1:16.00,1:16.00,11,165,"""Slower than B""",2007 GA TWS-DAQ-SWAT Tri Meet,GA,TWS,1/28/2007
100 FR,1:17.95,1:17.95,11,123,"""Slower than B""",2006 GA IMX Invitational,GA,TWS,11/10/2006
100 FR,1:20.22,1:20.22,11,80,"""Slower than B""",TWS vs. Swim Atlanta,GA,TWS,10/22/2006
200 FR,1:56.35,1:56.35,22,651,"""AAA""",2017 Georgia Tech Fall Invitat,FL,UN,11/17/2017
200 FR,1:56.90r,1:56.90,19,637,"""AAA""",2014 Georgia Tech Fall Invitat,FL,UN,11/21/2014
200 FR,1:56.96,1:56.96,20,636,"""AAA""",2016 FL RATS Stanton C. Craigie Invite,FL,IRSC,2/6/2016
200 FR,1:58.11,1:58.11,19,609,"""AA""",2015 FL RATS Stanton C. Craigie Memori,FL,IRSC,2/7/2015
200 FR,1:58.39,1:58.39,18,602,"""AA""",2013 GA Senior Short Course St,GA,SA,12/6/2013
200 FR,1:59.18,1:59.18,15,605,"""AAA""",2011 GA Northern Divisional Champ,GA,LINS,3/25/2011
200 FR,1:59.23,1:59.23,22,583,"""AA""",Florida State University Tripl,FL,UN,11/4/2017
200 FR,1:59.55,1:59.55,17,584,"""AA""",2012 GA Georgia Senior Short Course St,GA,LINS,12/7/2012
200 FR,1:59.87,1:59.87,21,568,"""AA""",2016 FL NOLE 12 Days of Waves,FL,NOLE,12/10/2016
200 FR,1:59.89,1:59.89,16,577,"""AA""",2011 GA Georgia Short Course Senior Ch,GA,LINS,12/9/2011
200 FR,2:00.73,2:00.73,22,549,"""AA""",Florida State vs Notre,US,UN,1/19/2018
200 FR,2:01.75,2:01.75,15,547,"""AA""",2011 GA Northern Divisional Champ,GA,LINS,3/25/2011
200 FR,2:03.53,2:03.53,15,508,"""AA""",2011 MS Laurel Winter Invite,GA,LINS,1/14/2011
200 FR,2:03.97,2:03.97,15,499,"""AA""",2010 GA Senior State Champs,GA,LINS,12/3/2010
200 FR,2:04.14,2:04.14,17,483,"""A""",2013 GA Northern Divisional Champ,GA,LINS,3/22/2013
200 FR,2:05.31,2:05.31,18,451,"""A""",2014 SE Ralph Crocker Classic,GA,SA,1/17/2014
200 FR,2:05.48,2:05.48,17,456,"""A""",2013 GA Northern Divisional Champ,GA,LINS,3/22/2013
200 FR,2:06.29,2:06.29,18,431,"""A""",2013 GA SCAT Fall Invitational,GA,UN,10/5/2013
200 FR,2:06.32,2:06.32,14,486,"""AA""",2010 GA Northern Divisional Champ,GA,UN,3/26/2010
200 FR,2:06.86,2:06.86,17,428,"""A""",2012 GA ABSC vs. LINS vs. CBF,GA,LINS,10/21/2012
200 FR,2:07.34,2:07.34,13,501,"""AA""",2009 GA Northern Div Champ,GA,TWS,3/27/2009
200 FR,2:07.73,2:07.73,15,422,"""A""",2010 GA Marlins Invite,GA,LINS,12/10/2010
200 FR,2:07.81,2:07.81,13,491,"""AA""",2009 GA RAYS Invitational,GA,TWS,2/20/2009
200 FR,2:09.56,2:09.56,15,386,"""A""",2010 GA 4TH ANNUAL LUQMAN R. EL-AMIN I,GA,LINS,11/12/2010
200 FR,2:10.09,2:10.09,15,376,"""A""",2010 GA Hurricane Fall Classic,GA,LINS,10/29/2010
200 FR,2:10.39,2:10.39,14,405,"""A""",2010 GA Northern Divisional Champ,GA,UN,3/26/2010
200 FR,2:10.64,2:10.64,13,435,"""A""",2009 GA Northern Div Champ,GA,TWS,3/27/2009
200 FR,2:11.00,2:11.00,14,394,"""A""",2010 SE NIKE SC Invitational,GA,TWS,1/16/2010
200 FR,2:17.02,2:17.02,13,319,"""BB""",2008 GA IMX Invitational,GA,TWS,11/7/2008
200 FR,2:17.45,2:17.45,12,417,"""A""",2008 GA RAYS Invitational,GA,TWS,2/15/2008
200 FR,2:17.86,2:17.86,13,305,"""BB""",2008 GA TWS Invite,GA,TWS,12/5/2008
200 FR,2:18.96,2:18.96,12,392,"""A""",2008 GA TWS-SWAT-DAQ Tri-Meet,GA,TWS,2/3/2008
200 FR,2:20.26,2:20.26,12,371,"""BB""",2008 SE Pilot January Classic,GA,TWS,1/18/2008
200 FR,2:21.47,2:21.47,14,219,"""BB""",2009 GA AP TWS-SA Dual Meet,GA,TWS,10/25/2009
200 FR,2:22.19,2:22.19,12,341,"""BB""",2007 GA IMX Invitational,GA,TWS,11/9/2007
200 FR,2:22.85,2:22.85,12,331,"""BB""",2007 GA TWS Invite 2007,GA,TWS,11/30/2007
200 FR,2:34.22,2:34.22,11,261,"""B""",2007 GA RAYS Invitational,GA,TWS,2/2/2007
200 FR,2:35.68,2:35.68,11,242,"""B""",2007 GA Northern Div Champs,GA,TWS,3/23/2007
200 FR,2:36.47,2:36.47,11,233,"""B""",2007 SC Stingray Invite,GA,TWS,1/12/2007
200 FR,2:41.73,2:41.73,11,172,"""B""",2006 GA TWS Invite,GA,TWS,12/1/2006
200 FR,2:48.94,2:48.94,11,102,"""Slower than B""",2006 GA IMX Invitational,GA,TWS,11/10/2006
500 FR,5:07.79,5:07.79,18,659,"""AAA""",2014 GA OBS GHSA 6A State Swimming &,GA,UN,2/7/2014
500 FR,5:08.48,5:08.48,19,653,"""AAA""",2015 NI - Ob - NJCAA Swimming & Diving Champs,FL,UN,3/5/2015
500 FR,5:08.91,5:08.91,22,649,"""AAA""",2017 Georgia Tech Fall Invitat,FL,UN,11/16/2017
500 FR,5:09.58,5:09.58,20,643,"""AAA""",2015 Georgia Tech Fall Invitat,FL,UN,11/19/2015
500 FR,5:10.31,5:10.31,18,636,"""AAA""",2014 GA OBS GHSA 6A State Swimming &,GA,UN,2/7/2014
500 FR,5:10.63,5:10.63,16,644,"""AAA""",2012 NCSA Junior National Swim,GA,LINS,3/20/2012
500 FR,5:10.74,5:10.74,19,632,"""AAA""",2014 Georgia Tech Fall Invitat,FL,UN,11/20/2014
500 FR,5:11.10,5:11.10,18,629,"""AAA""",2013 GA Senior Short Course St,GA,SA,12/6/2013
500 FR,5:12.32,5:12.32,17,628,"""AAA""",2013 GA GHSA 6A State Swimming &,GA,UN,2/8/2013
500 FR,5:12.94,5:12.94,19,612,"""AAA""",2015 NI - Ob - NJCAA Swimming & Diving Champs,FL,UN,3/5/2015
500 FR,5:15.42,5:15.42,18,590,"""AA""",2014 SE Southern Premier,GA,SA,3/7/2014
500 FR,5:15.47,5:15.47,15,620,"""AAA""",2011 GA Northern Divisional Champ,GA,LINS,3/25/2011
500 FR,5:15.82,5:15.82,16,597,"""AAA""",2011 GA Georgia Short Course Senior Ch,GA,LINS,12/9/2011
500 FR,5:16.01,5:16.01,17,595,"""AA""",2013 GA GHSA 6A State Swimming &,GA,UN,2/8/2013
500 FR,5:17.95,5:17.95,17,578,"""AA""",2012 GA Georgia Senior Short Course St,GA,LINS,12/7/2012
500 FR,5:20.02,5:20.02,22,550,"""AA""",Florida State vs Minnesota,FL,UN,10/7/2017
500 FR,5:21.63,5:21.63,17,546,"""AA""",2013 GA Cobb Championships,GA,UN,1/25/2013
500 FR,5:26.83,5:26.83,17,502,"""AA""",2013 GA Cobb Championships,GA,UN,1/25/2013
500 FR,5:34.27,5:34.27,18,433,"""A""",2013 GA SwimAtlanta Veterans Weekend I,GA,SA,11/16/2013
500 FR,5:34.88,5:34.88,16,438,"""A""",2011 GA 5TH ANNUAL LUQMAN R EL-AMIN IN,GA,LINS,11/11/2011
500 FR,5:35.40,5:35.40,14,475,"""AA""",2010 GA Northern Divisional Champ,GA,UN,3/26/2010
500 FR,5:37.10,5:37.10,15,439,"""A""",2011 MS Laurel Winter Invite,GA,LINS,1/14/2011
500 FR,5:38.72,5:38.72,13,488,"""A""",2009 GA 65th Annual Short Course Coach,GA,TWS,1/16/2009
500 FR,5:41.16,5:41.16,13,469,"""A""",2009 GA RAYS Invitational,GA,TWS,2/20/2009
500 FR,5:47.18,5:47.18,15,365,"""A""",2010 GA Hurricane Fall Classic,GA,LINS,10/29/2010
500 FR,5:47.43,5:47.43,14,384,"""A""",2010 SE NIKE SC Invitational,GA,TWS,1/16/2010
500 FR,5:54.71,5:54.71,12,481,"""A""",2008 GA RAYS Invitational,GA,TWS,2/15/2008
500 FR,5:57.22,5:57.22,13,353,"""BB""",2008 GA IMX Invitational,GA,TWS,11/7/2008
500 FR,5:58.95,5:58.95,12,452,"""A""",2008 GA Northern Divisional Champ,GA,TWS,3/28/2008
500 FR,5:59.53,5:59.53,12,448,"""A""",2008 GA 14 & Under Short Cours,GA,TWS,2/29/2008
500 FR,6:00.77,6:00.77,12,440,"""A""",2008 GA TWS-SWAT-DAQ Tri-Meet,GA,TWS,2/3/2008
500 FR,6:05.07,6:05.07,12,412,"""A""",2008 SE Pilot January Classic,GA,TWS,1/18/2008
500 FR,6:10.70,6:10.70,13,267,"""BB""",2008 GA AP TWS vs. SwimAtlanta,GA,TWS,10/26/2008
500 FR,6:13.22,6:13.22,14,221,"""BB""",2009 GA AP TWS-SA Dual Meet,GA,TWS,10/25/2009
500 FR,6:13.41,6:13.41,12,361,"""BB""",2007 GA TWS Invite 2007,GA,TWS,11/30/2007
500 FR,6:15.81,6:15.81,12,346,"""BB""",2007 GA IMX Invitational,GA,TWS,11/9/2007
500 FR,6:47.67,6:47.67,11,265,"""B""",2007 GA Northern Div Champs,GA,TWS,3/23/2007
500 FR,6:55.58,6:55.58,11,227,"""B""",2007 GA RAYS Invitational,GA,TWS,2/2/2007
500 FR,7:05.43,7:05.43,11,184,"""B""",2007 SC Stingray Invite,GA,TWS,1/12/2007
500 FR,7:18.33,7:18.33,11,133,"""Slower than B""",2006 GA TWS Invite,GA,TWS,12/1/2006
500 FR,7:20.13,7:20.13,11,127,"""Slower than B""",2006 GA IMX Invitational,GA,TWS,11/10/2006
1000 FR,10:24.07,10:24.07,20,736,"""AAA""",2016 FL NJCAA National Champs,FL,UN,3/2/2016
1000 FR,11:15.02,11:15.02,16,527,"""AA""",2011 GA Marlins Invite,GA,LINS,12/2/2011
1000 FR,11:59.69,11:59.69,14,411,"""A""",2009 GA RAYS IMX,GA,TWS,11/6/2009
1000 FR,12:21.57,12:21.57,13,370,"""BB""",2008 GA IMX Invitational,GA,TWS,11/7/2008
1000 FR,13:02.26,13:02.26,15,208,"""B""",2010 GA 4TH ANNUAL LUQMAN R. EL-AMIN I,GA,LINS,11/12/2010
1650 FR,17:32.44,17:32.44,20,726,"""AAA""",2016 FL NJCAA National Champs,FL,UN,3/5/2016
1650 FR,17:40.96,17:40.96,20,704,"""AAA""",2015 Georgia Tech Fall Invitat,FL,UN,11/21/2015
1650 FR,18:45.97,18:45.97,15,557,"""AA""",2011 MS Laurel Winter Invite,GA,LINS,1/14/2011
1650 FR,18:46.00,18:46.00,15,557,"""AA""",2011 GA Northern Divisional Champ,GA,LINS,3/25/2011
1650 FR,19:01.05,19:01.05,17,514,"""A""",2013 GA Northern Divisional Champ,GA,LINS,3/22/2013
50 BK,35.31,35.31,12,332,"""BB""",2007 GA TWS Invite 2007,GA,TWS,11/30/2007
50 BK,35.92,35.92,12,297,"""BB""",2008 GA Northern Divisional Champ,GA,TWS,3/28/2008
50 BK,36.60,36.60,12,259,"""BB""",2008 GA Northern Divisional Champ,GA,TWS,3/28/2008
50 BK,36.91,36.91,12,243,"""BB""",2008 SE Pilot January Classic,GA,TWS,1/18/2008
50 BK,37.28,37.28,12,224,"""B""",2007 GA TWS Invite 2007,GA,TWS,11/30/2007
50 BK,37.37,37.37,12,220,"""B""",2008 GA RAYS Invitational,GA,TWS,2/15/2008
50 BK,38.69,38.69,12,157,"""B""",2007 GA IMX Invitational,GA,TWS,11/9/2007
50 BK,39.43,39.43,11,201,"""B""",2007 GA Northern Div Champs,GA,TWS,3/23/2007
50 BK,39.53,39.53,12,122,"""B""",2007 GA TWS Big Brother Big Sister,GA,TWS,9/30/2007
50 BK,42.47,42.47,11,80,"""Slower than B""",2007 SC Stingray Invite,GA,TWS,1/12/2007
50 BK,42.63,42.63,11,75,"""Slower than B""",2007 GA RAYS Invitational,GA,TWS,2/2/2007
50 BK,42.93,42.93,11,66,"""Slower than B""",2006 GA IMX Invitational,GA,TWS,11/10/2006
50 BK,53.32,53.32,8,10,"""Slower than B""",2003 GA 14th Annual Lanier Aquatics Wi,GA,TWS,12/5/2003
100 BK,1:07.19,1:07.19,17,406,"""BB""",2012 GA Marlins Invite,GA,LINS,11/30/2012
100 BK,1:07.72,1:07.72,18,387,"""BB""",2013 GA SCAT Fall Invitational,GA,UN,10/5/2013
100 BK,1:07.95,1:07.95,15,389,"""BB""",2011 MS Laurel Winter Invite,GA,LINS,1/14/2011
100 BK,1:08.63,1:08.63,18,357,"""BB""",2014 SE Ralph Crocker Classic,GA,SA,1/17/2014
100 BK,1:10.22,1:10.22,15,315,"""BB""",2010 GA Marlins Invite,GA,LINS,12/10/2010
100 BK,1:11.11,1:11.11,15,288,"""BB""",2010 GA 4TH ANNUAL LUQMAN R. EL-AMIN I,GA,LINS,11/12/2010
100 BK,1:12.64,1:12.64,13,318,"""BB""",2009 GA RAYS Invitational,GA,TWS,2/20/2009
100 BK,1:14.50,1:14.50,14,214,"""B""",2009 GA AP Big Brother/Big Sister,GA,TWS,10/4/2009
100 BK,1:16.88,1:16.88,13,200,"""B""",2008 GA IMX Invitational,GA,TWS,11/7/2008
100 BK,1:17.99,1:17.99,13,172,"""B""",2008 GA AP TWS Big Brother - Big Sister,GA,TWS,10/5/2008
100 BK,1:18.65,1:18.65,12,246,"""BB""",2007 GA IMX Invitational,GA,TWS,11/9/2007
100 BK,1:19.98,1:19.98,12,214,"""BB""",2008 SE Pilot January Classic,GA,TWS,1/18/2008
100 BK,1:20.49,1:20.49,12,202,"""BB""",2007 GA TWS Invite 2007,GA,TWS,11/30/2007
100 BK,1:24.12,1:24.12,12,126,"""B""",2007 GA TWS vs. SwimAtlanta,GA,TWS,10/21/2007
100 BK,1:27.43,1:27.43,11,158,"""B""",2006 GA TWS Invite,GA,TWS,12/1/2006
100 BK,1:28.69,1:28.69,11,134,"""B""",2007 SC Stingray Invite,GA,TWS,1/12/2007
100 BK,1:29.85,1:29.85,11,113,"""Slower than B""",2007 GA TWS-DAQ-SWAT Tri Meet,GA,TWS,1/28/2007
100 BK,1:33.46,1:33.46,11,57,"""Slower than B""",TWS vs. Swim Atlanta,GA,TWS,10/22/2006
200 BK,2:24.46,2:24.46,17,437,"""BB""",2012 GA 6TH Annual Luqman R El-Amin,GA,LINS,11/9/2012
200 BK,2:25.41,2:25.41,16,432,"""BB""",2011 GA Marlins Invite,GA,LINS,12/2/2011
200 BK,2:25.92,2:25.92,15,429,"""BB""",2011 MS Laurel Winter Invite,GA,LINS,1/14/2011
200 BK,2:28.65,2:28.65,15,387,"""BB""",2010 GA 4TH ANNUAL LUQMAN R. EL-AMIN I,GA,LINS,11/12/2010
200 BK,2:29.41,2:29.41,15,376,"""BB""",2010 GA Marlins Invite,GA,LINS,12/10/2010
200 BK,2:29.73,2:29.73,16,367,"""BB""",2011 GA 5TH ANNUAL LUQMAN R EL-AMIN IN,GA,LINS,11/11/2011
200 BK,2:33.31,2:33.31,15,320,"""BB""",2010 GA Hurricane Fall Classic,GA,LINS,10/29/2010
200 BK,2:41.86,2:41.86,14,227,"""B""",2009 GA AP TWS-SA Dual Meet,GA,TWS,10/25/2009
200 BK,2:42.17,2:42.17,13,264,"""B""",2008 GA AP TWS vs. SwimAtlanta,GA,TWS,10/26/2008
200 BK,2:42.60,2:42.60,13,259,"""B""",2009 GA 65th Annual Short Course Coach,GA,TWS,1/16/2009
200 BK,2:45.63,2:45.63,12,314,"""BB""",2008 GA RAYS Invitational,GA,TWS,2/15/2008
200 BK,2:48.18,2:48.18,12,284,"""BB""",2007 GA IMX Invitational,GA,TWS,11/9/2007
50 BR,33.70,33.70,18,546,"""Slower than B""",2013 GA SCAT Fall Invitational,GA,UN,10/5/2013
50 BR,35.29,35.29,12,595,"""AA""",2008 GA RAYS Invitational,GA,TWS,2/15/2008
50 BR,35.38,35.38,12,590,"""AA""",2008 GA Northern Divisional Champ,GA,TWS,3/28/2008
50 BR,35.92,35.92,12,558,"""AA""",2008 GA 14 & Under Short Cours,GA,TWS,2/29/2008
50 BR,36.28,36.28,12,538,"""AA""",2008 GA Northern Divisional Champ,GA,TWS,3/28/2008
50 BR,36.29,36.29,12,537,"""AA""",2008 GA 14 & Under Short Cours,GA,TWS,2/29/2008
50 BR,36.67,36.67,12,515,"""A""",2007 GA TWS Invite 2007,GA,TWS,11/30/2007
50 BR,36.67,36.67,12,515,"""A""",2007 GA TWS Invite 2007,GA,TWS,11/30/2007
50 BR,37.82,37.82,12,452,"""A""",2008 SE Pilot January Classic,GA,TWS,1/18/2008
50 BR,38.87,38.87,12,396,"""BB""",2007 GA IMX Invitational,GA,TWS,11/9/2007
50 BR,39.84,39.84,11,435,"""BB""",2007 GA Northern Div Champs,GA,TWS,3/23/2007
50 BR,39.90,39.90,12,343,"""BB""",2007 GA TWS Big Brother Big Sister,GA,TWS,9/30/2007
50 BR,40.63,40.63,11,395,"""BB""",2007 GA TWS-DAQ-SWAT Tri Meet,GA,TWS,1/28/2007
50 BR,40.78,40.78,11,387,"""BB""",2007 SC Stingray Invite,GA,TWS,1/12/2007
50 BR,40.96,40.96,11,378,"""BB""",2007 GA RAYS Invitational,GA,TWS,2/2/2007
50 BR,41.09,41.09,11,372,"""BB""",2007 GA Northern Div Champs,GA,TWS,3/23/2007
50 BR,42.20,42.20,11,318,"""B""",2006 GA TWS Invite,GA,TWS,12/1/2006
50 BR,42.30,42.30,11,314,"""B""",2006 GA IMX Invitational,GA,TWS,11/10/2006
50 BR,42.35,42.35,11,311,"""B""",2006 GA TWS Invite,GA,TWS,12/1/2006
50 BR,46.06,46.06,11,154,"""Slower than B""",Tidal Wave Big Brother & Big S,GA,UN,10/1/2006
50 BR,52.10,52.10,8,224,"""B""",2003 GA 14th Annual Lanier Aquatics Wi,GA,TWS,12/5/2003
100 BR,1:06.21,1:06.21,18,737,"""AAA""",2014 GA OBS GHSA 6A State Swimming &,GA,UN,2/7/2014
100 BR,1:06.50,1:06.50,18,727,"""AAA""",2014 GA OBS GHSA 6A State Swimming &,GA,UN,2/7/2014
100 BR,1:06.75,1:06.75,15,763,"""AAA""",2011 GA Northern Divisional Champ,GA,LINS,3/25/2011
100 BR,1:06.84,1:06.84,18,715,"""AAA""",2013 GA Senior Short Course St,GA,SA,12/6/2013
100 BR,1:07.16,1:07.16,18,705,"""AAA""",2013 GA Senior Short Course St,GA,SA,12/6/2013
100 BR,1:07.22,1:07.22,22,703,"""AAA""",Auburn University Invite,US,UN,2/3/2018
100 BR,1:07.53,1:07.53,19,692,"""AA""",2015 FL RATS Stanton C. Craigie Memori,FL,IRSC,2/7/2015
100 BR,1:07.72,1:07.72,16,708,"""AAA""",2011 GA Georgia Short Course Senior Ch,GA,LINS,12/9/2011
100 BR,1:07.85,1:07.85,20,682,"""AA""",2016 FL RATS Stanton C. Craigie Invite,FL,IRSC,2/6/2016
100 BR,1:07.90,1:07.90,19,680,"""AA""",2014 Georgia Tech Fall Invitat,FL,UN,11/21/2014
100 BR,1:08.17,1:08.17,16,693,"""AAA""",2011 GA Georgia Short Course Senior Ch,GA,LINS,12/9/2011
100 BR,1:08.34,1:08.34,16,687,"""AAA""",2012 GA 5A State Swimming & D,GA,UN,2/10/2012
100 BR,1:08.36,1:08.36,22,665,"""AA""",Florida State vs Florida Atlan,US,UN,1/27/2018
100 BR,1:08.37,1:08.37,18,665,"""AA""",2014 SE Southern Premier,GA,SA,3/7/2014
100 BR,1:08.67,1:08.67,15,700,"""AAA""",2010 GA Senior State Champs,GA,LINS,12/3/2010
100 BR,1:08.93,1:08.93,16,668,"""AAA""",2012 NCSA Junior National Swim,GA,LINS,3/20/2012
100 BR,1:08.94,1:08.94,15,691,"""AAA""",2011 GA 5A State Swimming & D,GA,UN,2/11/2011
100 BR,1:08.97,1:08.97,15,690,"""AAA""",2011 GA 5A State Swimming & D,GA,UN,2/11/2011
100 BR,1:08.97,1:08.97,15,690,"""AAA""",2010 GA Senior State Champs,GA,LINS,12/3/2010
100 BR,1:09.20,1:09.20,17,638,"""AA""",2013 GA GHSA 6A State Swimming &,GA,UN,2/8/2013
100 BR,1:09.38,1:09.38,16,653,"""AAA""",2012 GA 5A State Swimming & D,GA,UN,2/10/2012
100 BR,1:09.49,1:09.49,15,673,"""AA""",2011 NC SZES Senior Championsh,GA,LINS,3/3/2011
100 BR,1:09.53,1:09.53,17,627,"""AA""",2013 GA GHSA 6A State Swimming &,GA,UN,2/8/2013
100 BR,1:09.80,1:09.80,21,618,"""AA""",2017 FL ATAC Mac Crutchfield SC I,FL,NOLE,1/28/2017
100 BR,1:09.89,1:09.89,17,615,"""AA""",2012 GA Georgia Senior Short Course St,GA,LINS,12/7/2012
100 BR,1:10.11,1:10.11,16,630,"""AA""",2012 GA Cobb County Championships,GA,LINS,1/26/2012
100 BR,1:10.22,1:10.22,21,605,"""AA""",2016 FL NOLE 12 Days of Waves,FL,NOLE,12/10/2016
100 BR,1:10.36,1:10.36,21,600,"""AA""",2017 FL ATAC Mac Crutchfield SC I,FL,NOLE,1/28/2017
100 BR,1:10.36,1:10.36,14,651,"""AAA""",2010 GA Northern Divisional Champ,GA,UN,3/26/2010
100 BR,1:10.74,1:10.74,18,588,"""A""",2014 SE Ralph Crocker Classic,GA,SA,1/17/2014
100 BR,1:11.04,1:11.04,18,579,"""A""",2013 GA SwimAtlanta Veterans Weekend I,GA,SA,11/16/2013
100 BR,1:11.04,1:11.04,17,579,"""A""",2013 GA Cobb Championships,GA,UN,1/25/2013
100 BR,1:11.12,1:11.12,17,576,"""A""",2012 GA Georgia Senior Short Course St,GA,LINS,12/7/2012
100 BR,1:11.16,1:11.16,15,620,"""AA""",2011 GA Cobb County Championships,GA,UN,1/26/2011
100 BR,1:11.18,1:11.18,13,661,"""AAA""",2009 GA 14 & Under Short Cours,GA,TWS,2/27/2009
100 BR,1:11.22,1:11.22,13,660,"""AA""",2009 GA Northern Div Champ,GA,TWS,3/27/2009
100 BR,1:11.63,1:11.63,14,611,"""AA""",2010 GA Georgia 14&U SC,GA,TWS,2/26/2010
100 BR,1:11.64,1:11.64,18,560,"""A""",2013 GA SCAT Fall Invitational,GA,UN,10/5/2013
100 BR,1:11.65,1:11.65,17,560,"""A""",2013 GA Northern Divisional Champ,GA,LINS,3/22/2013
100 BR,1:11.68,1:11.68,15,604,"""AA""",2011 GA Northern Divisional Champ,GA,LINS,3/25/2011
100 BR,1:11.74,1:11.74,15,602,"""AA""",2011 MS Laurel Winter Invite,GA,LINS,1/14/2011
100 BR,1:11.83,1:11.83,16,575,"""AA""",2012 GA Cobb County Championships,GA,LINS,1/26/2012
100 BR,1:11.96,1:11.96,18,550,"""A""",2014 SE Ralph Crocker Classic,GA,SA,1/17/2014
100 BR,1:12.12,1:12.12,14,596,"""AA""",2010 SE NIKE SC Invitational,GA,TWS,1/16/2010
100 BR,1:12.15,1:12.15,15,589,"""AA""",2011 GA Cobb County Championships,GA,UN,1/26/2011
100 BR,1:12.37,1:12.37,15,582,"""AA""",2010 GA 4TH ANNUAL LUQMAN R. EL-AMIN I,GA,LINS,11/12/2010
100 BR,1:12.66,1:12.66,16,550,"""A""",2011 GA Marlins Invite,GA,LINS,12/2/2011
100 BR,1:12.80,1:12.80,17,524,"""A""",2013 GA Northern Divisional Champ,GA,LINS,3/22/2013
100 BR,1:12.86,1:12.86,14,573,"""AA""",2010 GA Northern Divisional Champ,GA,UN,3/26/2010
100 BR,1:13.14,1:13.14,15,558,"""A""",2010 GA Marlins Invite,GA,LINS,12/10/2010
100 BR,1:13.17,1:13.17,15,557,"""A""",2010 GA Hurricane Fall Classic,GA,LINS,10/29/2010
100 BR,1:13.40,1:13.40,17,506,"""A""",2013 GA Cobb Championships,GA,UN,1/25/2013
100 BR,1:13.57,1:13.57,13,587,"""AA""",2008 GA Senior State Champs,GA,TWS,12/12/2008
100 BR,1:13.58,1:13.58,13,586,"""AA""",2009 GA Northern Div Champ,GA,TWS,3/27/2009
100 BR,1:14.15,1:14.15,16,504,"""A""",2011 GA 5TH ANNUAL LUQMAN R EL-AMIN IN,GA,LINS,11/11/2011
100 BR,1:14.42,1:14.42,17,475,"""BB""",2012 GA 6TH Annual Luqman R El-Amin,GA,LINS,11/9/2012
100 BR,1:14.55,1:14.55,13,557,"""A""",2008 GA TWS Invite,GA,TWS,12/5/2008
100 BR,1:16.38,1:16.38,13,503,"""A""",2008 GA TWS Invite,GA,TWS,12/5/2008
100 BR,1:16.73,1:16.73,17,407,"""BB""",2012 GA ABSC vs. LINS vs. CBF,GA,LINS,10/21/2012
